# timestamp(s) tx ty tz qx qy qz qw
1520530359.24801 -0.622947 -0.975902 1.086825 -0.073819 -0.090969 -0.829528 0.546040 
1520530359.29801 -0.671841 -0.942692 1.066484 -0.068099 -0.087377 -0.840159 0.530906 
1520530359.34801 -0.721838 -0.908237 1.048918 -0.067544 -0.076331 -0.855222 0.508141 
1520530359.39801 -0.768924 -0.871798 1.035076 0.063246 0.077418 0.867329 -0.487593 
1520530359.44801 -0.814478 -0.832689 1.028368 0.056074 0.078552 0.877949 -0.468925 
1520530359.49801 -0.857177 -0.791134 1.029927 0.046001 0.079930 0.889040 -0.448446 
1520530359.54801 -0.895947 -0.746052 1.038738 0.042451 0.074997 0.899500 -0.428337 
1520530359.59801 -0.931994 -0.697644 1.051947 0.046017 0.065964 0.910524 -0.405558 
1520530359.64801 -0.965266 -0.647050 1.066847 0.053848 0.062508 0.919660 -0.383950 
1520530359.69801 -0.994885 -0.594505 1.081211 0.061418 0.065153 0.929076 -0.358890 
1520530359.74801 -1.022420 -0.539745 1.095493 0.072976 0.069749 0.936779 -0.335045 
1520530359.79801 -1.047397 -0.481931 1.108731 0.083407 0.072665 0.943401 -0.312661 
1520530359.84801 -1.069497 -0.421803 1.121995 0.087115 0.076258 0.949014 -0.293203 
1520530359.89801 -1.088376 -0.359706 1.139505 0.086652 0.076057 0.955413 -0.271831 
1520530359.94801 -1.103769 -0.296633 1.163257 0.084916 0.075651 0.961584 -0.249845 
1520530359.99801 -1.114610 -0.233254 1.193228 0.082427 0.073947 0.966536 -0.231401 
1520530360.04801 -1.122005 -0.170715 1.226892 0.082813 0.074069 0.971055 -0.211442 
1520530360.09801 -1.125422 -0.108694 1.262698 0.084746 0.067943 0.974726 -0.195223 
1520530360.14801 -1.124662 -0.048108 1.298864 0.084237 0.060393 0.979251 -0.174141 
1520530360.19801 -1.119702 0.011156 1.334993 0.081867 0.047489 0.984610 -0.146918 
1520530360.24801 -1.111448 0.068347 1.371780 0.079749 0.031091 0.989234 -0.118703 
1520530360.29801 -1.100116 0.122485 1.410658 0.075364 0.010834 0.993167 -0.088445 
1520530360.34801 -1.085897 0.173487 1.451514 0.071898 -0.013655 0.995628 -0.058050 
1520530360.39801 -1.069409 0.220008 1.492214 0.069053 -0.036710 0.996578 -0.026750 
1520530360.44801 -1.051521 0.262814 1.531599 0.066376 -0.055746 0.996235 0.001365 
1520530360.49801 -1.031849 0.303472 1.567522 0.063348 -0.072013 0.994924 0.030453 
1520530360.54801 -1.010097 0.344113 1.595929 0.058281 -0.080458 0.993116 0.062058 
1520530360.59801 -0.985690 0.384333 1.614940 0.055367 -0.080526 0.990813 0.093485 
1520530360.64801 -0.958720 0.424479 1.623060 0.054006 -0.076214 0.987775 0.124804 
1520530360.69801 -0.929333 0.465051 1.619375 0.053547 -0.067607 0.983901 0.156528 
1520530360.74801 -0.896406 0.506085 1.605168 0.049567 -0.061823 0.978848 0.188622 
1520530360.79801 -0.861261 0.546351 1.581711 0.044702 -0.058317 0.973426 0.216893 
1520530360.84801 -0.824370 0.585436 1.551242 0.038080 -0.051794 0.969012 0.238503 
1520530360.89801 -0.786640 0.622726 1.516512 0.034688 -0.046734 0.964927 0.255987 
1520530360.94801 -0.746925 0.657462 1.479516 0.034410 -0.039080 0.959647 0.276345 
1520530360.99801 -0.707046 0.688834 1.441761 0.039632 -0.029773 0.953530 0.297192 
1520530361.04801 -0.666505 0.717429 1.404191 0.045949 -0.018935 0.946401 0.319146 
1520530361.09801 -0.626219 0.742026 1.365581 0.054026 -0.005411 0.939422 0.338434 
1520530361.14801 -0.585986 0.763279 1.326879 0.061442 0.007094 0.931853 0.357525 
1520530361.19801 -0.544982 0.781486 1.287620 0.066043 0.018122 0.922086 0.380876 
1520530361.24801 -0.502189 0.797673 1.247338 0.070851 0.026769 0.910237 0.407103 
1520530361.29801 -0.458944 0.811940 1.206696 0.077425 0.034347 0.896364 0.435152 
1520530361.34801 -0.416479 0.822630 1.166773 0.082775 0.044125 0.882453 0.460953 
1520530361.39801 -0.375074 0.831117 1.128642 0.086425 0.056096 0.867212 0.487163 
1520530361.44801 -0.335835 0.836417 1.094370 0.089826 0.071726 0.852283 0.510294 
1520530361.49801 -0.300801 0.837218 1.065206 0.094411 0.091473 0.836979 0.531212 
1520530361.54801 -0.269121 0.833228 1.042525 0.099751 0.109145 0.820472 0.552235 
1520530361.59801 -0.236761 0.825060 1.026056 0.107354 0.121438 0.800111 0.577538 
1520530361.64801 -0.201618 0.812417 1.017029 0.112720 0.128973 0.774669 0.608726 
1520530361.69801 -0.163501 0.795632 1.016319 0.116276 0.131664 0.745686 0.642726 
1520530361.74801 -0.123876 0.776260 1.023940 0.119331 0.129677 0.716001 0.675489 
1520530361.79801 -0.082279 0.756090 1.038915 0.117215 0.123845 0.688557 0.704849 
1520530361.84801 -0.038474 0.736688 1.059520 0.108543 0.114732 0.662446 0.732270 
1520530361.89801 0.009002 0.718074 1.084636 0.090208 0.103372 0.637572 0.758076 
1520530361.94801 0.060098 0.701739 1.114133 0.069663 0.092084 0.614990 0.780035 
1520530361.99801 0.113616 0.688280 1.147814 0.048218 0.082710 0.595918 0.797318 
1520530362.04801 0.168037 0.679263 1.186573 0.028739 0.070790 0.581274 0.810113 
1520530362.09801 0.222664 0.675761 1.229434 0.007928 0.062315 0.572047 0.817812 
1520530362.14801 0.277912 0.677424 1.274386 -0.011004 0.054469 0.565775 0.822685 
1520530362.19801 0.332584 0.685061 1.319401 -0.025946 0.047359 0.560511 0.826384 
1520530362.24801 0.386585 0.698019 1.362125 -0.040050 0.039193 0.556794 0.828758 
1520530362.29801 0.441432 0.715204 1.399320 -0.052455 0.032979 0.556395 0.828604 
1520530362.34801 0.498026 0.736013 1.427703 -0.059392 0.029802 0.559775 0.825976 
1520530362.39801 0.555608 0.760390 1.446054 -0.059497 0.029460 0.565007 0.822411 
1520530362.44801 0.613391 0.788747 1.454869 -0.054860 0.027953 0.572726 0.817432 
1520530362.49801 0.672073 0.820486 1.455460 -0.053598 0.025394 0.583982 0.809597 
1520530362.54801 0.729721 0.855305 1.449986 -0.052569 0.018989 0.598437 0.799218 
1520530362.59801 0.785770 0.890754 1.439837 -0.049492 0.010534 0.611123 0.789917 
1520530362.64801 0.840267 0.925340 1.425819 -0.040224 0.003003 0.620441 0.783215 
1520530362.69801 0.893517 0.958252 1.409832 -0.023509 -0.001355 0.627411 0.778332 
1520530362.74801 0.944570 0.988369 1.392183 -0.001821 0.001207 0.631989 0.774974 
1520530362.79801 0.994466 1.015561 1.374819 0.026023 0.005765 0.632595 0.774024 
1520530362.84801 1.042996 1.039211 1.359502 0.051960 0.013775 0.627690 0.776605 
1520530362.89801 1.092164 1.057940 1.349183 0.070546 0.021592 0.624269 0.777718 
1520530362.94801 1.142218 1.071048 1.346079 0.085419 0.028919 0.623012 0.776997 
1520530362.99801 1.194308 1.078066 1.350516 0.091944 0.028671 0.624874 0.774762 
1520530363.04801 1.247323 1.079939 1.362415 0.096903 0.018515 0.630533 0.769867 
1520530363.09801 1.299856 1.075842 1.380835 0.095846 0.000609 0.636709 0.765124 
1520530363.14801 1.351436 1.065605 1.405149 0.089714 -0.016832 0.638054 0.764563 
1520530363.19801 1.401236 1.049500 1.432752 0.078836 -0.033101 0.639241 0.764238 
1520530363.24801 1.449763 1.026886 1.460505 0.069573 -0.048713 0.634720 0.768060 
1520530363.29801 1.495929 0.999904 1.485180 0.064985 -0.057761 0.629008 0.772522 
1520530363.34801 1.538202 0.968987 1.505213 0.063735 -0.062123 0.622917 0.777208 
1520530363.39801 1.577923 0.933614 1.520370 0.064597 -0.068640 0.613705 0.783889 
1520530363.44801 1.616893 0.894103 1.530681 0.065827 -0.077431 0.602504 0.791619 
1520530363.49801 1.655569 0.850193 1.534566 0.066113 -0.084665 0.586287 0.802950 
1520530363.54801 1.691051 0.801473 1.530639 0.071032 -0.077691 0.567310 0.816748 
1520530363.59801 1.727699 0.749647 1.519213 0.072302 -0.076823 0.545691 0.831320 
1520530363.64801 1.764782 0.696676 1.501102 0.074324 -0.080643 0.521328 0.846280 
1520530363.74801 1.831199 0.584713 1.453162 0.060824 -0.077065 0.460711 0.882103 
1520530363.79801 1.858329 0.525687 1.423983 0.059745 -0.076524 0.425397 0.899785 
1520530363.84801 1.881317 0.465626 1.391363 0.075810 -0.077244 0.389055 0.914835 
1520530363.89801 1.896779 0.403810 1.359949 0.080116 -0.087206 0.352885 0.928143 
1520530363.94801 1.901843 0.341617 1.322513 0.097538 -0.079966 0.309403 0.942529 
1520530364.04801 1.886678 0.223830 1.244523 0.126898 -0.066094 0.220535 0.964828 
1520530364.09801 1.867115 0.169637 1.202510 0.142150 -0.055190 0.175705 0.972561 
1520530364.14801 1.840961 0.119559 1.161219 0.161447 -0.044884 0.127566 0.977572 
1520530364.19801 1.808364 0.073465 1.121837 0.179462 -0.047175 0.081448 0.979252 
1520530364.24801 1.770513 0.034721 1.085002 0.191085 -0.035276 0.045065 0.979904 
1520530364.29801 1.730689 -0.003564 1.057989 0.200455 -0.042438 -0.005244 0.978769 
1520530364.34801 1.686068 -0.031339 1.034827 0.211800 -0.029863 -0.045975 0.975774 
1520530364.39801 1.639964 -0.052982 1.021526 0.220069 -0.031149 -0.085676 0.971215 
1520530364.44801 1.594260 -0.068402 1.012133 0.227714 -0.023937 -0.121138 0.965867 
1520530364.49801 1.550071 -0.081323 1.009589 0.235826 -0.023473 -0.162050 0.957901 
1520530364.54801 1.507132 -0.091662 1.013461 0.239786 -0.032347 -0.208334 0.947657 
1520530364.59801 1.464515 -0.102024 1.023057 0.239467 -0.035477 -0.260268 0.934697 
1520530364.64801 1.424218 -0.112919 1.037138 0.235811 -0.044705 -0.307257 0.920862 
1520530364.69801 1.384995 -0.125518 1.056227 0.222429 -0.045761 -0.346749 0.910053 
1520530364.74801 1.349169 -0.140125 1.079373 0.210083 -0.050095 -0.390571 0.894880 
1520530364.80635 1.311721 -0.161309 1.113412 0.186386 -0.044400 -0.430836 0.881855 
1520530364.85635 1.283136 -0.184007 1.149161 0.160680 -0.034076 -0.463935 0.870508 
1520530364.90635 1.259494 -0.210275 1.191010 0.132323 -0.019972 -0.491941 0.860282 
1520530364.95635 1.241473 -0.239930 1.237350 0.105254 -0.003899 -0.511120 0.853031 
1520530365.00635 1.226610 -0.272608 1.284721 0.084820 0.012523 -0.527114 0.845458 
1520530365.05635 1.212764 -0.309182 1.328460 0.072236 0.017251 -0.545157 0.835038 
1520530365.10635 1.198842 -0.348002 1.365982 0.069618 0.013664 -0.558870 0.826215 
1520530365.15635 1.185496 -0.391284 1.397544 0.071022 0.007791 -0.565122 0.821908 
1520530365.19801 1.173749 -0.430287 1.418554 0.072028 0.004370 -0.567308 0.820338 
1520530365.24801 1.157887 -0.480134 1.438143 0.070529 0.004207 -0.569771 0.818761 
1520530365.29801 1.139802 -0.533712 1.451168 0.059946 0.006595 -0.569636 0.819682 
1520530365.34801 1.120328 -0.591259 1.456270 0.044081 0.002976 -0.563084 0.825217 
1520530365.39801 1.099356 -0.651273 1.454078 0.033006 0.003198 -0.552897 0.832589 
1520530365.44801 1.078031 -0.713256 1.443768 0.028850 -0.002980 -0.542903 0.839294 
1520530365.49801 1.057155 -0.776514 1.428879 0.031639 -0.007500 -0.531028 0.846730 
1520530365.54801 1.037675 -0.839063 1.410792 0.036911 -0.011353 -0.515821 0.855826 
1520530365.59801 1.019636 -0.900344 1.390406 0.043101 -0.020135 -0.500004 0.864715 
1520530365.64801 1.004112 -0.960424 1.370516 0.047127 -0.034433 -0.484951 0.872591 
1520530365.69801 0.988891 -1.017486 1.352032 0.049706 -0.047063 -0.471316 0.879304 
1520530365.74801 0.972520 -1.072403 1.334501 0.057331 -0.061262 -0.460833 0.883512 
1520530365.79801 0.952922 -1.125092 1.319866 0.062406 -0.074586 -0.454033 0.885661 
1520530365.84801 0.930107 -1.174903 1.308955 0.066340 -0.088426 -0.449051 0.886642 
1520530365.89801 0.903234 -1.222088 1.303790 0.067216 -0.100250 -0.445357 0.887180 
1520530365.94801 0.871821 -1.267934 1.306026 0.056785 -0.104781 -0.440644 0.889735 
1520530365.99801 0.837077 -1.310450 1.316491 0.040972 -0.106993 -0.436648 0.892307 
1520530366.04801 0.798008 -1.346782 1.334813 0.020964 -0.108267 -0.435321 0.893496 
1520530366.09801 0.753227 -1.376380 1.357631 -0.000365 -0.107692 -0.441267 0.890890 
1520530366.14801 0.701111 -1.395503 1.382069 -0.021980 -0.102278 -0.459395 0.882050 
1520530366.19801 0.647276 -1.405009 1.405101 -0.040958 -0.102500 -0.478751 0.870984 
1520530366.24801 0.592159 -1.405286 1.423390 -0.053134 -0.108385 -0.499647 0.857778 
1520530366.29801 0.533988 -1.398412 1.435790 -0.065124 -0.109674 -0.523957 0.842140 
1520530366.34801 0.473792 -1.386188 1.440542 -0.072914 -0.107421 -0.548962 0.825703 
1520530366.39801 0.413933 -1.369843 1.436585 -0.077253 -0.110934 -0.573812 0.807754 
1520530366.44801 0.353511 -1.349623 1.425304 -0.079877 -0.114834 -0.597133 0.789851 
1520530366.49801 0.292383 -1.325662 1.408582 -0.080333 -0.111411 -0.620524 0.772065 
1520530366.54801 0.233951 -1.299804 1.385615 -0.071952 -0.112716 -0.644661 0.752682 
1520530366.59801 0.177312 -1.269350 1.359721 -0.062488 -0.111135 -0.670305 0.731051 
1520530366.64801 0.124466 -1.235614 1.332193 -0.055055 -0.112083 -0.695667 0.707427 
1520530366.69801 0.075284 -1.198414 1.303408 -0.046129 -0.113572 -0.722520 0.680396 
1520530366.74801 0.031683 -1.158837 1.274550 -0.032548 -0.116686 -0.746610 0.654139 
1520530366.79801 -0.005153 -1.117311 1.245860 -0.014963 -0.125267 -0.769985 0.625466 
1520530366.84801 -0.037436 -1.073794 1.218851 -0.001046 -0.135163 -0.791749 0.595704 
1520530366.89801 -0.066208 -1.028813 1.194407 0.010433 -0.148758 -0.811229 0.565394 
1520530366.94801 -0.093537 -0.981344 1.174004 0.020580 -0.155822 -0.831684 0.532540 
1520530366.99801 -0.117394 -0.934193 1.155458 -0.032625 0.162593 0.851937 -0.496692 
1520530367.04801 -0.141846 -0.885771 1.143741 -0.042737 0.156789 0.871783 -0.462153 
1520530367.09801 -0.165017 -0.840465 1.137397 -0.051305 0.153885 0.891457 -0.423073 
1520530367.14801 -0.187415 -0.797620 1.140094 -0.060460 0.145326 0.908920 -0.386120 
1520530367.19801 -0.211034 -0.758812 1.151418 -0.069706 0.134424 0.923534 -0.352358 
1520530367.25635 -0.241559 -0.717718 1.175499 -0.081113 0.118064 0.938202 -0.315054 
1520530367.30635 -0.269668 -0.685861 1.204025 -0.085686 0.105226 0.948266 -0.287015 
1520530367.35635 -0.300691 -0.657854 1.235880 -0.084826 0.092438 0.956147 -0.264656 
1520530367.40635 -0.335525 -0.632961 1.269648 -0.084128 0.072344 0.962725 -0.246678 
1520530367.45635 -0.374639 -0.610779 1.302668 -0.083048 0.048495 0.967158 -0.235280 
1520530367.50635 -0.418087 -0.591316 1.331721 -0.081822 0.027495 0.969137 -0.230919 
1520530367.55635 -0.465724 -0.573595 1.355115 -0.082504 0.011933 0.969834 -0.229068 
1520530367.60635 -0.517355 -0.557585 1.371796 -0.079484 0.000700 0.969705 -0.230985 
1520530367.65635 -0.571133 -0.542436 1.380983 -0.075550 -0.007310 0.968304 -0.237961 
1520530367.70635 -0.627097 -0.528825 1.381896 -0.068055 -0.007885 0.965972 -0.249410 
1520530367.75635 -0.684230 -0.517548 1.375852 -0.059707 -0.001052 0.962640 -0.264117 
1520530367.80635 -0.741706 -0.507515 1.364597 -0.052185 0.010957 0.959345 -0.277152 
1520530367.85635 -0.798966 -0.499148 1.351737 -0.038091 0.028487 0.955492 -0.291159 
1520530367.90635 -0.855181 -0.493502 1.340435 -0.020119 0.047522 0.948733 -0.311838 
1520530367.95635 -0.910816 -0.488990 1.331946 0.000196 0.064224 0.939709 -0.335891 
1520530368.00635 -0.964119 -0.481806 1.326185 0.018070 0.078558 0.932115 -0.353076 
1520530368.04801 -1.007303 -0.473056 1.323938 0.032801 0.088040 0.927288 -0.362369 
1520530368.09801 -1.056868 -0.457861 1.323784 0.050298 0.098782 0.923328 -0.367666 
1520530368.14801 -1.103777 -0.437420 1.327357 0.065738 0.105319 0.920506 -0.370479 
1520530368.19801 -1.147717 -0.410994 1.334624 0.077466 0.109117 0.918180 -0.372879 
1520530368.24801 -1.187253 -0.380361 1.346959 0.088928 0.106718 0.918184 -0.371001 
1520530368.29801 -1.221369 -0.344804 1.364461 0.100883 0.093513 0.919370 -0.368561 
1520530368.34801 -1.249677 -0.305181 1.385915 0.114888 0.073011 0.922265 -0.361796 
1520530368.39801 -1.270182 -0.259219 1.408324 0.125954 0.047958 0.929007 -0.344646 
1520530368.44801 -1.282205 -0.209123 1.429273 0.136597 0.025038 0.937894 -0.317915 
1520530368.49801 -1.284611 -0.155634 1.444577 0.146683 0.010449 0.948711 -0.279862 
1520530368.54801 -1.278632 -0.099960 1.453416 0.153761 0.000900 0.960210 -0.233140 
1520530368.59801 -1.266032 -0.042735 1.456796 0.155171 -0.007058 0.972143 -0.175526 
1520530368.64801 -1.248681 0.013801 1.454147 0.150465 -0.013739 0.981300 -0.119257 
1520530368.69801 -1.227607 0.069166 1.445600 0.145282 -0.018536 0.986640 -0.071348 
1520530368.74801 -1.203010 0.123850 1.432450 0.141036 -0.019148 0.989529 -0.023976 
1520530368.79801 -1.175162 0.177370 1.415280 0.132782 -0.014759 0.990752 0.023712 
1520530368.84801 -1.144209 0.229547 1.397474 0.124551 -0.006104 0.989291 0.075853 
1520530368.89801 -1.109325 0.278279 1.383044 0.110028 0.007749 0.983686 0.142109 
1520530368.94801 -1.073588 0.323502 1.373272 0.104227 0.028363 0.971308 0.211879 
1520530368.99801 -1.036400 0.365746 1.369545 0.101241 0.042082 0.954377 0.277749 
1520530369.04801 -0.999947 0.404308 1.369485 0.093605 0.052058 0.935517 0.336655 
1520530369.09801 -0.963043 0.438222 1.370689 0.080286 0.060889 0.911601 0.398536 
1520530369.14801 -0.925687 0.468913 1.373384 0.062074 0.062913 0.881353 0.464119 
1520530369.19801 -0.887213 0.495944 1.376404 0.039605 0.060746 0.843023 0.532966 
1520530369.24801 -0.848797 0.520253 1.377943 0.022367 0.055938 0.800597 0.596166 
1520530369.29801 -0.810807 0.543577 1.377956 0.010737 0.054752 0.758842 0.648880 
1520530369.34801 -0.773024 0.567463 1.376225 0.002786 0.056546 0.717594 0.694156 
1520530369.39801 -0.736374 0.592840 1.374623 0.000602 0.056693 0.682787 0.728415 
1520530369.44801 -0.701324 0.618196 1.375561 0.001251 0.056162 0.652393 0.755796 
1520530369.49801 -0.666134 0.641613 1.381063 -0.002430 0.051418 0.620807 0.782272 
1520530369.54801 -0.630822 0.657262 1.390700 -0.007452 0.051690 0.574085 0.817129 
1520530369.59801 -0.595715 0.667552 1.401920 -0.006647 0.049830 0.523251 0.850694 
1520530369.64801 -0.559265 0.673372 1.414121 -0.008027 0.045373 0.475886 0.878299 
1520530369.69801 -0.522248 0.676893 1.425516 -0.010598 0.044894 0.435629 0.898944 
1520530369.74801 -0.484983 0.679669 1.435341 -0.010822 0.048207 0.401126 0.914690 
1520530369.79801 -0.446982 0.683280 1.443457 -0.005091 0.052481 0.376361 0.924971 
1520530369.84801 -0.409126 0.687134 1.450122 0.005300 0.058263 0.354713 0.933143 
1520530369.89801 -0.371529 0.691551 1.456178 0.011569 0.062923 0.332305 0.941000 
1520530369.94801 -0.332989 0.697582 1.463503 0.007773 0.064641 0.309625 0.948627 
1520530369.99801 -0.294096 0.704898 1.473148 -0.009402 0.065749 0.291127 0.954376 
1520530370.04801 -0.255055 0.713402 1.484411 -0.030062 0.070714 0.273225 0.958876 
1520530370.09801 -0.215607 0.723160 1.495963 -0.045084 0.080693 0.251612 0.963404 
1520530370.14801 -0.175907 0.734435 1.506687 -0.050967 0.096646 0.235589 0.965691 
1520530370.19801 -0.135784 0.746693 1.516428 -0.053663 0.118750 0.223681 0.965912 
1520530370.24801 -0.094278 0.758638 1.525042 -0.057777 0.141908 0.210458 0.965521 
1520530370.29801 -0.051001 0.769733 1.532693 -0.061295 0.160611 0.195542 0.965510 
1520530370.34801 -0.005721 0.781054 1.539121 -0.061624 0.176489 0.182838 0.965207 
1520530370.39801 0.040668 0.792666 1.544533 -0.058651 0.188995 0.170060 0.965360 
1520530370.44801 0.087135 0.803412 1.550344 -0.056685 0.201394 0.157705 0.965068 
1520530370.49801 0.134447 0.814690 1.556105 -0.051530 0.216376 0.146469 0.963884 
1520530370.54801 0.182802 0.825366 1.562280 -0.047313 0.235579 0.139198 0.960671 
1520530370.59801 0.231863 0.835177 1.568311 -0.042335 0.251639 0.130653 0.958027 
1520530370.64801 0.282000 0.844059 1.575387 -0.035884 0.260130 0.121539 0.957222 
1520530370.69801 0.334336 0.852509 1.582687 -0.030164 0.257940 0.117930 0.958462 
1520530370.74801 0.387183 0.859332 1.588227 -0.028976 0.249108 0.113413 0.961376 
1520530370.79801 0.439116 0.864405 1.590843 -0.032531 0.232995 0.107743 0.965943 
1520530370.84801 0.489458 0.868363 1.591247 -0.036939 0.215155 0.097428 0.971006 
1520530370.89801 0.538717 0.871043 1.588675 -0.038566 0.194191 0.086966 0.976340 
1520530370.94801 0.587710 0.872831 1.583158 -0.035892 0.164227 0.080525 0.982475 
1520530370.99801 0.635671 0.873314 1.576254 -0.028533 0.128338 0.074019 0.988553 
1520530371.04801 0.683381 0.872789 1.569161 -0.015594 0.085423 0.069514 0.993794 
1520530371.09801 0.728613 0.869491 1.563953 -0.000654 0.040155 0.060857 0.997338 
1520530371.14801 0.773191 0.863446 1.561974 0.013035 0.001461 0.052229 0.998549 
1520530371.19801 0.816461 0.853587 1.563369 0.022483 -0.023757 0.039809 0.998672 
1520530371.24801 0.857842 0.842936 1.566264 0.033868 -0.047136 0.027385 0.997938 
1520530371.29801 0.896843 0.833070 1.570214 0.041809 -0.070619 0.018759 0.996450 
